,"页面URL","访问次数","访客数(UV)","新访客数","新访客比率","IP数","贡献浏览量","跳出率","平均访问时长","平均访问页数",
12,"http://www.1010jiajiao.com/czyy/shiti_id_c9aa65f590b76a19e412f680b2be013a","90","87","75","86.21%","87","94","96.67%"," 00:01:55","1.04",
13,"http://www.1010jiajiao.com/czyy/shiti_id_ada4903f2447384d6f8282e540dd47d0","81","79","51","64.56%","79","86","95.06%"," 00:02:24","1.06",
14,"http://www.1010jiajiao.com/czyy/shiti_id_77620b6d5ec24404d6e823d4aa47bcfb","77","68","59","86.76%","68","78","98.7%"," 00:01:48","1.01",
15,"http://www.1010jiajiao.com/czyy/shiti_id_df056c603f2e82edc3fd01a7489ddbcd","64","53","43","81.13%","54","71","96.88%"," 00:02:01","1.11",
16,"http://www.1010jiajiao.com/czyy/shiti_id_e862483683c594fa25e0cc0595878237","59","41","25","60.98%","41","63","93.22%"," 00:03:31","1.07",
17,"http://www.1010jiajiao.com/czyy/shiti_id_cc57e199c0a882de7b6edf54247a9ecc","59","47","10","21.28%","48","64","94.92%"," 00:02:26","1.08",
18,"http://www.1010jiajiao.com/czyy/shiti_id_c3bcd4f14be46f38e97009d3b3850b09","57","47","12","25.53%","47","63","91.23%"," 00:04:33","1.11",
19,"http://www.1010jiajiao.com/czyy/shiti_id_a4ef625704a7846ae6114347f27d557d","55","53","33","62.26%","53","60","90.91%"," 00:01:46","1.09",
20,"http://www.1010jiajiao.com/czyy/shiti_id_01a360ce9ba40b2dc5d846b33071f606","53","47","36","76.6%","47","55","96.23%"," 00:02:22","1.04",
21,"http://www.1010jiajiao.com/czyy/shiti_id_95f736ba6c583cb4ab23a84401e906a2","48","48","24","50%","48","52","91.67%"," 00:02:20","1.08",
22,"http://www.1010jiajiao.com/czyy/shiti_id_b6accc7924d06eed9fff6d6fb646cb42","45","41","30","73.17%","41","47","95.56%"," 00:01:59","1.04",
23,"http://www.1010jiajiao.com/czyy/shiti_id_86f54a9d8dac366ae3902c316d52d892","44","39","29","74.36%","39","45","97.73%"," 00:01:32","1.02",
24,"http://www.1010jiajiao.com/czyy/shiti_page_47003","43","33","14","42.42%","33","73","58.14%"," 00:01:12","1.7",
25,"http://www.1010jiajiao.com/czyy/shiti_id_ccaf00cb34b369d968c1fe9061f5c72c","42","42","35","83.33%","42","45","92.86%"," 00:01:49","1.07",
26,"http://www.1010jiajiao.com/czyy/shiti_id_d555bb1ab54b69895acf263602e8c04e","41","40","21","52.5%","40","41","100%"," 00:01:41","1",
27,"http://www.1010jiajiao.com/czyy/shiti_id_3d0e30753b1f358c938580a668aaa91e","39","37","24","64.86%","38","42","92.31%"," 00:02:03","1.08",
28,"http://www.1010jiajiao.com/czyy/shiti_id_2ee8fae0bc0bdeb10f3d4897f0084fc5","39","36","18","50%","36","41","94.87%"," 00:01:52","1.05",
29,"http://www.1010jiajiao.com/czyy/shiti_id_6fc3e419f293c7c6a92268eefa1f342f","39","35","20","57.14%","35","42","92.31%"," 00:02:30","1.08",
30,"http://www.1010jiajiao.com/czyy/shiti_id_7fb65ca9f0d15868259b4ff1b630c712","38","25","8","32%","25","38","100%"," 00:01:35","1",
31,"http://www.1010jiajiao.com/czyy/shiti_id_9a7c97c1712c5b2d912296c858d8e74d","38","30","23","76.67%","32","40","94.74%"," 00:03:04","1.05",
32,"http://www.1010jiajiao.com/czyy/shiti_id_c3c42edd5a5a50b77db910602d62ad03","38","38","35","92.11%","38","61","63.16%"," 00:02:40","1.61",
33,"http://www.1010jiajiao.com/czyy/shiti_id_3449c370d47c150547ac9bfe28c82779","37","32","11","34.38%","33","48","86.49%"," 00:04:18","1.3",
34,"http://www.1010jiajiao.com/czyy/shiti_id_e4cc5293b715e68386f570d3da4f9a7b","37","30","6","20%","31","39","94.59%"," 00:02:00","1.05",
35,"http://www.1010jiajiao.com/czyy/shiti_id_117225f93949f95dff526b1592918445","36","35","25","71.43%","35","37","97.22%"," 00:01:56","1.03",
36,"http://www.1010jiajiao.com/czyy/shiti_id_31aaad33fcdeff8978248bca7b11de2a","36","34","23","67.65%","34","37","97.22%"," 00:01:31","1.03",
37,"http://www.1010jiajiao.com/czyy/shiti_id_e169d3a3d86ef830c7f7400d48e9cecd","35","26","20","76.92%","26","39","88.57%"," 00:02:06","1.11",
38,"http://www.1010jiajiao.com/czyy/shiti_id_fff03908c8fa55ab82571c572fd263ee","35","34","24","70.59%","34","35","100%"," 00:01:41","1",
39,"http://www.1010jiajiao.com/czyy/shiti_id_3f6508f3d03849c06f283d7285c440ea","34","33","23","69.7%","33","38","91.18%"," 00:02:15","1.12",
40,"http://www.1010jiajiao.com/czyy/shiti_id_481017ff732ede7c40fee9a87559cd16","34","29","11","37.93%","30","37","91.18%"," 00:04:30","1.09",
41,"http://www.1010jiajiao.com/czyy/shiti_id_c8a01e171ca7ed421b9b457147449d39?t=1461587005712","33","29","26","89.66%","29","33","100%"," 00:01:40","1",
42,"http://www.1010jiajiao.com/czyy/shiti_id_ab22ae9313e373101b53f88e314ce0f7","32","20","14","70%","20","35","93.75%"," 00:02:17","1.09",
43,"http://www.1010jiajiao.com/czyy/shiti_id_f0f7a79db6988a08bed03f742aae8509","32","28","19","67.86%","28","32","100%"," 00:02:04","1",
44,"http://www.1010jiajiao.com/czyy/shiti_id_ec0208c37f4482a3f622439945ea5c9b","32","24","13","54.17%","24","33","96.88%"," 00:02:47","1.03",
45,"http://www.1010jiajiao.com/czyy/shiti_id_3ff1dd4f5922bbdbb0df0bef3ffae589","31","26","14","53.85%","27","35","93.55%"," 00:02:22","1.13",
46,"http://www.1010jiajiao.com/czyy/shiti_id_040ee96fc69d0a4cf44e62d065170620","31","25","14","56%","25","31","100%"," 00:01:41","1",
47,"http://www.1010jiajiao.com/czyy/shiti_id_8d85c29bec0d82e197289e0bb3166bcb","31","24","17","70.83%","24","31","100%"," 00:01:48","1",
48,"http://www.1010jiajiao.com/czyy/shiti_id_7a47dee1be7f1c3f79220479dffbe8be","31","29","12","41.38%","29","33","93.55%"," 00:03:08","1.06",
49,"http://www.1010jiajiao.com/czyy/shiti_id_41cc710ec2aab013f3a27090aeb27bcb","30","28","2","7.14%","28","34","90%"," 00:02:43","1.13",
50,"http://www.1010jiajiao.com/czyy/shiti_id_4331fc46e3a11970d60ffdaeab288874","30","25","9","36%","25","32","93.33%"," 00:02:17","1.07",
51,"http://www.1010jiajiao.com/czyy/shiti_id_b994bad77fd766cee26ec12db1b20ec9","30","30","23","76.67%","30","34","93.33%"," 00:01:52","1.13",
52,"http://www.1010jiajiao.com/czyy/shiti_id_5a76e24c3e170b5830207d8b21a09c74","29","24","15","62.5%","25","30","96.55%"," 00:02:33","1.03",
53,"http://www.1010jiajiao.com/czyy/shiti_id_d3a729cf42f48d4b350789ad66cfed0f","29","26","13","50%","27","29","100%"," 00:02:30","1",
54,"http://www.1010jiajiao.com/czyy/shiti_id_cfed3f41df2ab6712025a2ea8a322f31","29","27","7","25.93%","27","30","96.55%"," 00:02:25","1.03",
55,"http://www.1010jiajiao.com/czyy/shiti_id_6541de82bb2c8c43912f8246c941d94c","29","29","20","68.97%","29","33","89.66%"," 00:02:02","1.14",
56,"http://www.1010jiajiao.com/czyy/shiti_id_07ce9f868f5bd5b349e2ef11074879ef","28","22","19","86.36%","22","32","92.86%"," 00:03:10","1.14",
57,"http://www.1010jiajiao.com/czyy/shiti_id_e4dacbe1381b9cade1c4c16cbe910768","28","24","3","12.5%","25","28","100%"," 00:02:29","1",
58,"http://www.1010jiajiao.com/czyy/shiti_id_d0d86541349d81d6364fcfeabd8dfc37","28","28","22","78.57%","28","31","92.86%"," 00:02:37","1.11",
59,"http://www.1010jiajiao.com/czyy/shiti_id_01447626128e15d6ebdeb15ebb43c436","28","20","8","40%","20","44","71.43%"," 00:03:12","1.57",
60,"http://www.1010jiajiao.com/czyy/shiti_id_f6376668fe048d1f35a68cbf5c7e37b6","27","22","5","22.73%","22","30","88.89%"," 00:03:42","1.11",
61,"http://www.1010jiajiao.com/czyy/shiti_id_28de0ca08142f1f284c02d01f9882a3b","27","25","13","52%","26","27","100%"," 00:01:41","1",
62,"http://www.1010jiajiao.com/czyy/shiti_id_127ea4c4917fb26bada737ea6ad1e5ab","27","22","15","68.18%","22","27","100%"," 00:01:41","1",
63,"http://www.1010jiajiao.com/czyy/shiti_id_9b2c89da3744be7581ee048f0da750bc","27","22","17","77.27%","22","28","96.3%"," 00:01:45","1.04",
64,"http://www.1010jiajiao.com/czyy/shiti_id_3002c78c4ec29dca3103ede35fab5e62","27","23","13","56.52%","23","38","77.78%"," 00:04:22","1.41",
65,"http://www.1010jiajiao.com/czyy/shiti_page_89500","27","23","16","69.57%","23","30","88.89%"," 00:01:45","1.11",
66,"http://www.1010jiajiao.com/czyy/shiti_id_2e50d0ecf40c637b91f9a568c3d9ecdd","27","27","17","62.96%","27","29","92.59%"," 00:03:56","1.07",
67,"http://www.1010jiajiao.com/czyy/shiti_page_106896","26","17","3","17.65%","17","37","69.23%"," 00:02:23","1.42",
68,"http://www.1010jiajiao.com/czyy/shiti_id_803adf04c2c65c48503a542c31129c19","26","20","5","25%","19","26","100%"," 00:01:45","1",
69,"http://www.1010jiajiao.com/czyy/shiti_id_253a895e310f517d6a979096818995e1","26","22","6","27.27%","22","29","92.31%"," 00:02:02","1.12",
70,"http://www.1010jiajiao.com/czyy/shiti_id_9ca801fe53573a20f52c6f6872c9e65b","25","15","10","66.67%","15","26","96%"," 00:02:20","1.04",
71,"http://www.1010jiajiao.com/czyy/shiti_id_31f297bfc557a480f43eab7afd218755","25","23","5","21.74%","23","27","92%"," 00:04:11","1.08",
72,"http://www.1010jiajiao.com/czyy/shiti_id_ad955dbff0e9d29f0e19e2e686d4fa9a","25","20","13","65%","19","29","84%"," 00:03:54","1.16",
73,"http://www.1010jiajiao.com/czyy/shiti_id_05eda651e6e6f691fb469e56b7c66e96","25","24","16","66.67%","24","26","96%"," 00:02:42","1.04",
74,"http://www.1010jiajiao.com/czyy/shiti_id_f25c29c2ac0d069b6e83c8f0c18ceec1","25","21","5","23.81%","21","29","88%"," 00:03:24","1.16",
75,"http://www.1010jiajiao.com/czyy/shiti_id_899a3d6ad116f89fee76b520a35cfbb6","25","16","6","37.5%","16","26","96%"," 00:01:31","1.04",
76,"http://www.1010jiajiao.com/czyy/shiti_id_334a8112874b699c369213367624604e","25","23","7","30.43%","23","26","96%"," 00:03:12","1.04",
77,"http://www.1010jiajiao.com/czyy/shiti_id_2f572ebdff8756446628744ea3147a6e","25","24","22","91.67%","24","31","80%"," 00:01:51","1.24",
78,"http://www.1010jiajiao.com/czyy/shiti_id_9aad8d176591b82b980ab4ac1f040fa6","24","20","7","35%","20","24","100%"," 00:02:50","1",
79,"http://www.1010jiajiao.com/czyy/shiti_id_8ea906d6fc29795ab92e552faa7da190","24","22","3","13.64%","23","31","83.33%"," 00:02:12","1.29",
80,"http://www.1010jiajiao.com/czyy/shiti_id_d7d8a3eb529715a30296334e8542fcc5","24","21","4","19.05%","21","26","91.67%"," 00:02:36","1.08",
81,"http://www.1010jiajiao.com/czyy/shiti_id_e777fcc448d18b1e04f286bf4315a3fa","24","20","8","40%","20","26","95.83%"," 00:01:55","1.08",
82,"http://www.1010jiajiao.com/czyy/shiti_id_8b4ecc4902b11d3d4dd792825c5935b2","24","18","7","38.89%","19","29","83.33%"," 00:04:41","1.21",
83,"http://www.1010jiajiao.com/czyy/shiti_id_1a0dd1a686ead963b21493cff7433992","24","14","7","50%","14","24","100%"," 00:01:49","1",
84,"http://www.1010jiajiao.com/czyy/shiti_id_aab9f7043c18fb41451d6608ed9b569a","24","19","8","42.11%","19","61","83.33%"," 00:04:59","2.54",
85,"http://www.1010jiajiao.com/czyy/shiti_id_00e641c9430563bddf548a94236791f5","24","16","6","37.5%","16","29","79.17%"," 00:03:32","1.21",
86,"http://www.1010jiajiao.com/czyy/shiti_id_369fe4f0b1c2f337c799e523462bab06","23","19","9","47.37%","17","23","100%"," 00:03:05","1",
87,"http://www.1010jiajiao.com/czyy/shiti_id_a8e8aade6a8d77dea45adee72ef2db3f","23","21","7","33.33%","21","26","91.3%"," 00:03:38","1.13",
88,"http://www.1010jiajiao.com/czyy/shiti_id_9fc170bdd89148de129bb7e8811e1f3a","23","19","4","21.05%","19","27","82.61%"," 00:01:00","1.17",
89,"http://www.1010jiajiao.com/czyy/shiti_id_7c8f7d892d4b59895a17cde6bbd61fdb","23","23","7","30.43%","23","28","86.96%"," 00:02:28","1.22",
90,"http://www.1010jiajiao.com/czyy/shiti_id_f691a89e1ed366d661c9790684731772","23","22","4","18.18%","22","23","100%"," 00:03:57","1",
91,"http://www.1010jiajiao.com/czyy/shiti_id_7df1c6d28c473a3cc0274325ffa1bbaf","23","21","4","19.05%","21","28","82.61%"," 00:04:05","1.22",
92,"http://www.1010jiajiao.com/czyy/shiti_id_173d11f192bf10ec150581653077e9f1","23","19","5","26.32%","19","26","86.96%"," 00:02:29","1.13",
93,"http://www.1010jiajiao.com/czyy/shiti_id_faaa23b15f6b3f45ee44d1bfe875fdc7","23","21","17","80.95%","21","26","86.96%"," 00:03:16","1.13",
94,"http://www.1010jiajiao.com/czyy/shiti_id_c646a993f468e35c788e901c1ea2d90e","22","20","7","35%","20","22","100%"," 00:04:18","1",
95,"http://www.1010jiajiao.com/czyy/shiti_id_a402c135c8cb22aceef06a53e9385ce3","22","22","15","68.18%","22","23","95.45%"," 00:00:38","1.05",
96,"http://www.1010jiajiao.com/czyy/shiti_id_910784b9f78f52d42cca4d301845e10e","22","11","2","18.18%","11","28","90.91%"," 00:01:44","1.27",
97,"http://www.1010jiajiao.com/czyy/shiti_id_e0e6655149862f6a2b2b10463e16721d","22","19","7","36.84%","19","24","90.91%"," 00:07:33","1.09",
98,"http://www.1010jiajiao.com/czyy/shiti_id_3259ce1b3d8d4db04e20bc2c1114c753","22","18","12","66.67%","18","22","100%"," 00:02:00","1",
99,"http://www.1010jiajiao.com/czyy/shiti_id_b348a8191886c052b176cd0caf6b02da","22","16","8","50%","17","22","100%"," 00:01:43","1",
100,"http://www.1010jiajiao.com/czyy/shiti_id_c82fcd22e1d571eda364d75f3bdf06fa","22","22","18","81.82%","22","23","95.45%"," 00:01:30","1.05",
101,"http://www.1010jiajiao.com/czyy/shiti_id_8e318ecd5ad5993624043f5278ffa8b2","21","19","8","42.11%","19","21","100%"," 00:01:45","1",
102,"http://www.1010jiajiao.com/czyy/shiti_id_b0ab88f220fac59c3bd44eacaf8a3ef0","21","17","7","41.18%","18","21","100%"," 00:03:26","1",
103,"http://www.1010jiajiao.com/czyy/shiti_id_430ff507a41795db96d361be821d1c05","21","21","17","80.95%","19","22","95.24%"," 00:04:12","1.05",
104,"http://www.1010jiajiao.com/czyy/shiti_id_dc10c748be1955167c435ab2d2101a5d","21","16","8","50%","16","22","95.24%"," 00:01:56","1.05",
105,"http://www.1010jiajiao.com/czyy/shiti_id_ff2d40d996ac4525c0629ea2a58de6df","21","15","6","40%","15","23","90.48%"," 00:02:15","1.1",
106,"http://www.1010jiajiao.com/czyy/shiti_id_985d5b9801bdae2b6e3fef97337c5a62","21","19","4","21.05%","20","25","80.95%"," 00:05:58","1.19",
107,"http://www.1010jiajiao.com/czyy/shiti_id_8fe0572f8e8fd4d7b2f676bc8fa48c43","21","17","8","47.06%","17","21","100%"," 00:01:27","1",
108,"http://www.1010jiajiao.com/czyy/shiti_id_259cd85d9a5195e62ad571533ed95075","21","21","11","52.38%","21","22","95.24%"," 00:01:44","1.05",
109,"http://www.1010jiajiao.com/czyy/shiti_id_2e370120270d50428b70f5d5c5c613ed","21","16","6","37.5%","16","22","95.24%"," 00:01:55","1.05",
110,"http://www.1010jiajiao.com/czyy/shiti_id_44812508df627e59f5b628c70ae47e02","21","20","14","70%","20","24","90.48%"," 00:02:41","1.14",
111,"http://www.1010jiajiao.com/czyy/shiti_id_a6eb4651cd5d025e634102a6b4df6365","21","17","9","52.94%","17","21","100%"," 00:01:35","1",
112,"http://www.1010jiajiao.com/czyy/shiti_id_4fb46ef5e12a7be15d8f1e9d57f2e38b","21","17","11","64.71%","17","21","100%"," 00:02:00","1",
113,"http://www.1010jiajiao.com/czyy/shiti_id_de5643baf77fff5a042e388267cc22f4","21","21","7","33.33%","20","24","90.48%"," 00:01:42","1.14",
114,"http://www.1010jiajiao.com/czyy/shiti_id_e7c47c3e856d3a6002ed058fb9b6ed9c","21","19","9","47.37%","19","25","90.48%"," 00:04:02","1.19",
115,"http://www.1010jiajiao.com/czyy/shiti_id_bcb7086a6a096312096b61b26d46056d","20","15","3","20%","16","22","90%"," 00:01:36","1.1",
116,"http://www.1010jiajiao.com/czyy/shiti_id_08f7156495f3707907098db3415d3efd","20","16","5","31.25%","16","23","90%"," 00:01:39","1.15",
117,"http://www.1010jiajiao.com/czyy/shiti_id_21fd5ad32587ee78fe657946d6c284f0","20","20","10","50%","20","21","95%"," 00:03:01","1.05",
118,"http://www.1010jiajiao.com/czyy/shiti_id_1050ba39507677cb5e2ead3b85974bbf","20","17","5","29.41%","17","24","85%"," 00:03:55","1.2",
119,"http://www.1010jiajiao.com/czyy/shiti_id_ee8d22e3f4a6a60567a5032afb6bb73f","20","19","11","57.89%","19","21","95%"," 00:01:57","1.05",
120,"http://www.1010jiajiao.com/czyy/shiti_id_423ca44e6916d904f62ac47959f88420","20","18","2","11.11%","18","20","100%"," 00:01:57","1",
121,"http://www.1010jiajiao.com/czyy/shiti_id_3314e686c6a590388205a493f4d4816b","20","18","7","38.89%","18","24","90%"," 00:02:36","1.2",
122,"http://www.1010jiajiao.com/czyy/shiti_id_b42b998804f05be4d98483ed33199fe2","20","19","9","47.37%","19","21","95%"," 00:04:48","1.05",
123,"http://www.1010jiajiao.com/czyy/shiti_id_2a89c87b52bf9a4eda47d4a4c09551f3","20","15","5","33.33%","15","23","90%"," 00:02:13","1.15",
124,"http://www.1010jiajiao.com/czyy/shiti_id_ddaa109c17ba9a206f028f32bedc5dfb","20","19","15","78.95%","19","20","100%"," 00:03:16","1",
125,"http://www.1010jiajiao.com/czyy/shiti_id_47c7d3ef26dc2f42278bcbc2c80f3ee1","20","17","2","11.76%","17","21","95%"," 00:02:42","1.05",
126,"http://www.1010jiajiao.com/czyy/shiti_id_f00a94fa8d56a2036c1e7d7b682dd420","19","16","11","68.75%","16","21","94.74%"," 00:02:13","1.11",
127,"http://www.1010jiajiao.com/czyy/shiti_id_6005c02b340c66b406846b22f505f7bd","19","15","3","20%","15","21","89.47%"," 00:01:52","1.11",
128,"http://www.1010jiajiao.com/czyy/shiti_id_62b51600d1aad3f390e95d7a7d30decb","19","17","2","11.76%","17","20","94.74%"," 00:01:18","1.05",
129,"http://www.1010jiajiao.com/czyy/shiti_id_cc1a460ecc30d7b5f0ac936bf38b3c4f","19","15","5","33.33%","15","19","100%"," 00:02:08","1",
130,"http://www.1010jiajiao.com/czyy/shiti_id_698570f1059114ea7d61244cb07edbe7","19","18","11","61.11%","18","19","100%"," 00:02:00","1",
131,"http://www.1010jiajiao.com/czyy/shiti_id_ebb4ad253505c6f944dd0f394e197d25","19","17","4","23.53%","17","19","100%"," 00:03:29","1",
132,"http://www.1010jiajiao.com/czyy/shiti_id_328d971576c2b094179f643ec657abe2","19","14","6","42.86%","16","19","100%"," 00:03:16","1",
133,"http://www.1010jiajiao.com/czyy/shiti_id_d2d55e815e4aeaf7425433edd4fd543e","19","18","3","16.67%","18","22","89.47%"," 00:01:54","1.16",
134,"http://www.1010jiajiao.com/czyy/shiti_id_0721b961b4dd58a81fc72fa2e6758034","19","17","5","29.41%","17","20","94.74%"," 00:01:46","1.05",
135,"http://www.1010jiajiao.com/czyy/shiti_page_84568","19","19","9","47.37%","19","24","89.47%"," 00:01:42","1.26",
136,"http://www.1010jiajiao.com/czyy/shiti_id_9f66adb79ace160789296060ee767fbe","19","19","15","78.95%","19","20","94.74%"," 00:01:43","1.05",
137,"http://www.1010jiajiao.com/czyy/shiti_id_5d528937fbefefc280d163b5fa026247","19","17","6","35.29%","17","23","78.95%"," 00:01:29","1.21",
138,"http://www.1010jiajiao.com/czyy/shiti_page_43157","18","18","9","50%","18","28","66.67%"," 00:03:47","1.56",
139,"http://www.1010jiajiao.com/czyy/shiti_id_dad65ab14f385d285a95f73ca2e3bb43","18","15","7","46.67%","14","18","100%"," 00:01:38","1",
140,"http://www.1010jiajiao.com/czyy/shiti_id_70077fc01628ce079aafe159c7f38b2c","18","12","3","25%","13","19","94.44%"," 00:02:33","1.06",
141,"http://www.1010jiajiao.com/czyy/shiti_id_856435e6e4b3a8cf916397315e91729c","18","17","4","23.53%","17","19","94.44%"," 00:02:47","1.06",
142,"http://www.1010jiajiao.com/czyy/shiti_id_a0c8b9f70b66ec943df9ca5e0b7a9c57","18","15","11","73.33%","15","19","94.44%"," 00:01:53","1.06",
143,"http://www.1010jiajiao.com/czyy/shiti_id_a5be236e6dc4e417bffaad949d55438f","18","16","15","93.75%","16","18","100%"," 00:01:53","1",
144,"http://www.1010jiajiao.com/czyy/shiti_page_87289","18","16","6","37.5%","16","25","61.11%"," 00:04:20","1.39",
145,"http://www.1010jiajiao.com/czyy/shiti_id_d40a9663a580a1c83deca0df4e9cae57","18","18","8","44.44%","18","19","94.44%"," 00:04:23","1.06",
146,"http://www.1010jiajiao.com/czyy/shiti_id_fa901be0004dc97507c5ffcce799ce23","18","17","15","88.24%","18","18","100%"," 00:01:27","1",
147,"http://www.1010jiajiao.com/czyy/shiti_id_39e712a61633a9c29f753051a3df456d","18","14","5","35.71%","14","20","88.89%"," 00:04:50","1.11",
148,"http://www.1010jiajiao.com/czyy/shiti_id_4e2aec78b942cdd13ed9079c93262f12","18","17","4","23.53%","17","18","100%"," 00:02:04","1",
149,"http://www.1010jiajiao.com/czyy/shiti_id_ef3b5f6fc0a764af5e659f7974009762","18","17","3","17.65%","18","19","94.44%"," 00:03:05","1.06",
150,"http://www.1010jiajiao.com/czyy/shiti_id_4df74e88318fe8231eddb12a60c1f7a8","17","15","7","46.67%","15","18","94.12%"," 00:01:47","1.06",
151,"http://www.1010jiajiao.com/czyy/shiti_id_0d98a66803520140c62d606da4654aef","17","15","6","40%","15","17","100%"," 00:01:33","1",
152,"http://www.1010jiajiao.com/czyy/shiti_page_43291","17","13","10","76.92%","13","23","76.47%"," 00:01:55","1.35",
153,"http://www.1010jiajiao.com/czyy/shiti_id_06f31c414feb75226bd67ca0a50bf8a1","17","17","8","47.06%","17","17","100%"," 00:01:47","1",
154,"http://www.1010jiajiao.com/czyy/shiti_id_1cfa2f59a30b5dcd3aeba60f411b9b6a","17","15","7","46.67%","14","19","88.24%"," 00:02:45","1.12",
155,"http://www.1010jiajiao.com/czyy/shiti_id_07b1804a187aa1a361161d6b1f2c5d23","17","16","6","37.5%","17","18","94.12%"," 00:02:06","1.06",
156,"http://www.1010jiajiao.com/czyy/shiti_id_13cf18793f04cd138de610003afc2c64","17","14","3","21.43%","15","18","94.12%"," 00:03:55","1.06",
157,"http://www.1010jiajiao.com/czyy/shiti_id_7d2cdaffa621614dc3f73b68ca266c71","17","17","9","52.94%","17","17","100%"," 00:01:44","1",
158,"http://www.1010jiajiao.com/czyy/shiti_id_9756c6d166979f02c2f3f9b4d5e61bc9","17","12","4","33.33%","11","19","88.24%"," 00:03:52","1.12",
159,"http://www.1010jiajiao.com/czyy/shiti_id_339add3c6955a4f23af10def2cf1ce34","17","11","7","63.64%","11","20","88.24%"," 00:01:39","1.18",
160,"http://www.1010jiajiao.com/czyy/shiti_page_87259","17","15","8","53.33%","15","22","70.59%"," 00:02:05","1.29",
161,"http://www.1010jiajiao.com/czyy/shiti_id_05df47ba2c6c26718e973b558423a63f","17","14","4","28.57%","14","18","94.12%"," 00:02:50","1.06",
162,"http://www.1010jiajiao.com/czyy/shiti_id_a08cad1b97dc910f3f37b9d4a4761127","17","15","6","40%","15","19","88.24%"," 00:01:27","1.12",
163,"http://www.1010jiajiao.com/czyy/shiti_id_0c4493c5262aa61d12198b94494d49a8","17","17","6","35.29%","17","63","88.24%"," 00:05:17","3.71",
164,"http://www.1010jiajiao.com/czyy/shiti_id_57060f565f795434567a0ac1ca2522ef","17","16","9","56.25%","16","18","94.12%"," 00:01:34","1.06",
165,"http://www.1010jiajiao.com/czyy/shiti_id_dfc194ab4952eb665af108293450ea3c","17","15","6","40%","16","19","88.24%"," 00:02:39","1.12",
166,"http://www.1010jiajiao.com/czyy/shiti_id_34ac69d49cb16b6670b29c9f80ca42db","16","14","5","35.71%","14","17","93.75%"," 00:01:33","1.06",
167,"http://www.1010jiajiao.com/czyy/shiti_id_b6d3ed69f6dfbc3a442f9b34236cbdcf","16","13","12","92.31%","13","16","100%"," 00:01:25","1",
168,"http://www.1010jiajiao.com/czyy/shiti_id_dacf593d097ae2715944db0dcadd9138","16","14","6","42.86%","14","17","93.75%"," 00:02:54","1.06",
169,"http://www.1010jiajiao.com/czyy/shiti_id_d9551f82735ddc47b5c4e78360fd81dc","16","16","8","50%","16","18","87.5%"," 00:04:32","1.13",
170,"http://www.1010jiajiao.com/czyy/shiti_id_59bd803cb874d6432887f0b6377591f0","16","14","5","35.71%","13","16","100%"," 00:01:27","1",
171,"http://www.1010jiajiao.com/czyy/shiti_id_fae98e347916e50add001f6fe5425a74","16","13","4","30.77%","13","17","93.75%"," 00:03:19","1.06",
172,"http://www.1010jiajiao.com/czyy/shiti_id_bf152ab3d28e0c8690467236d99cf49f","16","16","9","56.25%","16","17","93.75%"," 00:01:37","1.06",
173,"http://www.1010jiajiao.com/czyy/shiti_id_07ae2d6ea20a83697b34cfbaf260bf2f","16","14","2","14.29%","14","16","100%"," 00:01:53","1",
